Registro Federal de Establecimientos de Salud

Fecha de creación de la lista: 6 de mayo de 2020 20:33

Filtros aplicados: Tipología: Establecimiento de salud sin internación de diagnóstico y tratamiento; Dependencia: Municipal; Dependencia: Provincial; Tipo de establecimiento: ESTABLECIMIENTO DE SALUD; 

Código;Nombre;Provincia;Dependencia;Tipología;Localidad;Departamento;Domicilio;CP;Teléfono;Categoría de tipología;Origen de financiamiento;Latitud;Longitud
50140212235245;CENTRO DE ATENCION PRIMARIA DE LA SALUD CUESTA COLORADA;Córdoba;Municipal;ESSIDT;LA CALERA;COLÓN;LOS CLAVELES 2102;5151;3543-469660/ 469664;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;null;null
50141822231622;CENTRO DE ATENCION PRIMARIA DE LA SALUD DE CHILIBROSTE;Córdoba;Municipal;ESSIDT;CHILIBROSTE;UNIÓN;MARIANO MORENO S/Nº;2561;(03534) 49-9033;Con atención médica general por lo menos 3 días de la semana;Público;-32.32949759587764;-62.50740051269531
50140352235023;CENTRO DE ATENCION PRIMARIA DE LA SALUD DE PINCEN;Córdoba;Municipal;ESSIDT;PINCEN;GENERAL ROCA;Avenida Felipa Rosales 1;6271;02336-491 050;Con atención médica general por lo menos 3 días de la semana;Público;-34.8381967;-63.91574630000002
50141052231732;CENTRO DE ATENCION PRIMARIA DE LA SALUD DE PIQUILLIN;Córdoba;Municipal;ESSIDT;PIQUILLIN;RÍO PRIMERO;25 DE MAYO 40;5125;(03574) 494-002/107;Con atención médica general por lo menos 3 días de la semana;Público;-31.4151141;-64.18298470000002
50061052201129;CENTRO DE ATENCION PRIMARIA DE LA SALUD DE UNZUE JOSE BUSQUET SERRA;Buenos Aires;Municipal;ESSIDT;SAN CARLOS DE BOLIVAR;BOLÍVAR;PARAJE UNZUE S/N;6550;02314-426799;null;Público;-36.245325360551185;-61.09757995815016
50140072235131;CENTRO DE ATENCION PRIMARIA DE LA SALUD DE VILLA BERNA;Córdoba;Municipal;ESSIDT;VILLA BERNA;CALAMUCHITA;Tabaquillos S/N;5194;351-156 303591;Con atención médica general por lo menos 3 días de la semana;Público;null;null
50140212235167;CENTRO DE ATENCION PRIMARIA DE LA SALUD DEL CIC;Córdoba;Municipal;ESSIDT;MALVINAS ARGENTINAS;COLÓN;Avenida San Martín 786;5125;null;Con atención médica general por lo menos 3 días de la semana;Público;-31.3783104;-64.0545937
50068052217964;CENTRO DE ATENCION PRIMARIA DE LA SALUD DIQUE LUJAN;Buenos Aires;Municipal;ESSIDT;DIQUE LUJAN;TIGRE;12 de Octubre 943;1648;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-34.3595065;-58.6879232
50140912235215;CENTRO DE ATENCION PRIMARIA DE LA SALUD DISTRITO (ANEXO) OESTE;Córdoba;Municipal;ESSIDT;VILLA CARLOS PAZ;PUNILLA;PERITO MORENO 619;5152;3541-436406;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;null;null
50066092201794;CENTRO DE ATENCION PRIMARIA DE LA SALUD DON DOMINGO;Buenos Aires;Municipal;ESSIDT;PEHUAJO;PEHUAJÓ;Miguel Cané 830;6450;02396-15611689;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.8202356;-61.884508100000005
52063152207529;CENTRO DE ATENCION PRIMARIA DE LA SALUD DR RENEE FAVALORO;Buenos Aires;Municipal;ESSIDT;GENERAL JUAN MADARIAGA;GENERAL JUAN MADARIAGA;Perú 265;7163;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-37.000932;-57.143771500000014
50141402235160;CENTRO DE ATENCION PRIMARIA DE LA SALUD DR. CARLOS VIEYRA;Córdoba;Municipal;ESSIDT;ARROYITO;SAN JUSTO;Sanchez de Bustamante 330;2434;03576-450161;Con atención médica general por lo menos 3 días de la semana;Público;-31.4071093;-63.04738329999998
50066092201828;CENTRO DE ATENCION PRIMARIA DE LA SALUD DR. FERREYRA;Buenos Aires;Municipal;ESSIDT;PEHUAJO;PEHUAJÓ;Juan Bautista Alberdi 152;6450;02396-15623071;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.8142077;-61.88987320000001
50061052201130;CENTRO DE ATENCION PRIMARIA DE LA SALUD DR. FRANCISCO RAVASSI;Buenos Aires;Municipal;ESSIDT;SAN CARLOS DE BOLIVAR;BOLÍVAR;RAFAEL HERNANDEZ S/N BARRIO LOS ZORZALES;6550;null;null;Público;-36.245325360551185;-61.0941467306111
50141192235180;CENTRO DE ATENCION PRIMARIA DE LA SALUD DR. HERIBERTO HEREDIA;Córdoba;Municipal;ESSIDT;PILAR;RÍO SEGUNDO;Salta esq. Zenaida Cabrera;5972;03572-471429;Con atención médica diaria y con especialidades y/o otras profesiones;Público;null;null
50065742217417;CENTRO DE ATENCION PRIMARIA DE LA SALUD DR. JUAN .J. DE ANDREA;Buenos Aires;Municipal;ESSIDT;NAVARRO;NAVARRO;Paraje Rural de Villa Moll;6605;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.075885;-59.651846999999975
50140072235171;CENTRO DE ATENCION PRIMARIA DE LA SALUD DR. LUIS PEREYRA CORVALAN;Córdoba;Municipal;ESSIDT;LOS REARTES;CALAMUCHITA;San Martin s/n;5194;03546-492400;Con atención médica general por lo menos 3 días de la semana;Público;-31.9237982;-64.577988
50141402235159;CENTRO DE ATENCION PRIMARIA DE LA SALUD DR. RAUL ZAYA;Córdoba;Municipal;ESSIDT;ARROYITO;SAN JUSTO;Carlos Angel Bertola 81;2434;03576-154-73518;Con atención médica general por lo menos 3 días de la semana;Público;null;null
50061052201131;CENTRO DE ATENCION PRIMARIA DE LA SALUD DR. WASHINGTON GONZALEZ;Buenos Aires;Municipal;ESSIDT;SAN CARLOS DE BOLIVAR;BOLÍVAR;AVENIDA CALFUCURA Y LA PAMPA BARRIO JARDIN;6550;null;null;Público;-36.24698666696171;-61.09483337611891
50067912201132;CENTRO DE ATENCION PRIMARIA DE LA SALUD E. OLIVERO;Buenos Aires;Municipal;ESSIDT;TANDIL;TANDIL;MISIONES Y LA PASTORA;7000;249-154571990;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-37.309529;-59.17273499999999
50068052206716;CENTRO DE ATENCION PRIMARIA DE LA SALUD EL ARCO;Buenos Aires;Municipal;ESSIDT;BENAVIDEZ;TIGRE;Tomás Godoy N° 1186 esq. Ramón Falcon;1621;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-34.4048847881639;-58.71589958667755
50141542235220;CENTRO DE ATENCION PRIMARIA DE LA SALUD EL PANTANO;Córdoba;Municipal;ESSIDT;CAMINIAGA;SOBREMONTE;PARAJE EL PANTANO;5244;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;null;null
50065742217423;CENTRO DE ATENCION PRIMARIA DE LA SALUD EL PORVENIR;Buenos Aires;Municipal;ESSIDT;NAVARRO;NAVARRO;44 y 31 bis;6605;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-34.990059;-59.266861000000006
50140072232505;CENTRO DE ATENCION PRIMARIA DE LA SALUD EL TORREON;Córdoba;Municipal;ESSIDT;VILLA RUMIPAL;CALAMUCHITA;AVENIDA G. RIEMANN 326;5864;(03546) 49-8420/1;Con atención médica general por lo menos 3 días de la semana;Público;-32.1902258;-64.48118579999999
50141402235027;CENTRO DE ATENCION PRIMARIA DE LA SALUD ELISA AMAYA DE MALCCON;Córdoba;Municipal;ESSIDT;TRANSITO;SAN JUSTO;Sarmiento 56;2436;03576-492433;Con atención médica general por lo menos 3 días de la semana;Público;-31.426008;-63.20081800000003
50064832218172;CENTRO DE ATENCION PRIMARIA DE LA SALUD ELVIRA;Buenos Aires;Municipal;ESSIDT;LOBOS;LOBOS;calle 4 esq. 11;7240;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.601587248172535;-59.46774557232857
50141472231674;CENTRO DE ATENCION PRIMARIA DE LA SALUD ENFERMERA LIC. CAROLINA S. OCHONGA;Córdoba;Municipal;ESSIDT;VILLA PARQUE SANTA ANA (VILLA PARQUE SANTA ANA);SANTA MARÍA;Av. CURA BROCHERO esq. CALLE 14;5101;(03547) 48-1003;Con atención médica general por lo menos 3 días de la semana;Público;-29.849279799395728;-63.83331298828125
50140072235249;CENTRO DE ATENCION PRIMARIA DE LA SALUD ESTHER HIMELDA LOPEZ;Córdoba;Municipal;ESSIDT;VILLA YACANTO;CALAMUCHITA;FRENCH Y BERUTI ESQ SAN NICOLAS;5197;3546-485144;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;null;null
50068052216731;CENTRO DE ATENCION PRIMARIA DE LA SALUD EVA PERON;Buenos Aires;Municipal;ESSIDT;GENERAL PACHECO;TIGRE;Padre Nuestro 154;1617;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-34.4505386;-58.65226940000002
50140072232475;CENTRO DE ATENCION PRIMARIA DE LA SALUD EVA PERON;Córdoba;Municipal;ESSIDT;LAS CALERAS;CALAMUCHITA;Angela Torres S/N;5819;(0358) 48-92000;Con atención médica general por lo menos 3 días de la semana;Público;-31.396505916469863;-64.45944786071777
50141052235228;CENTRO DE ATENCION PRIMARIA DE LA SALUD EVITA;Córdoba;Municipal;ESSIDT;KILOMETRO 658;RÍO PRIMERO;9 DE JULIO S/N;5125;3574-499825;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;null;null
50065322201133;CENTRO DE ATENCION PRIMARIA DE LA SALUD FACUNDO QUIROGA;Buenos Aires;Municipal;ESSIDT;MERCEDES;MERCEDES;CALLE 75 ENTRE 14 Y 16 S/N° - BARRIO FACUNDO QUIROGA;6600;02324-15466555;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-34.65859267104457;-59.45895195007324
50141822235088;CENTRO DE ATENCION PRIMARIA DE LA SALUD FENELON ZUVIRIA;Córdoba;Municipal;ESSIDT;MORRISON;UNIÓN;Boulevard Leónardo Murialdo 1355;2568;3537-480579;Con atención médica general por lo menos 3 días de la semana;Público;-32.5961721;-62.83616549999999
50060632218186;CENTRO DE ATENCION PRIMARIA DE LA SALUD GENERAL MARTIN GUEMES;Buenos Aires;Municipal;ESSIDT;BALCARCE;BALCARCE;26 e/ 7 y 9 - 373;7620;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.34787077012938;-59.90719869732857
50065322217824;CENTRO DE ATENCION PRIMARIA DE LA SALUD HIPOLITO IRIGOYEN -   (MERCEDES);Buenos Aires;Municipal;ESSIDT;MERCEDES;MERCEDES;12 E/ 55 y 57;6600;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-36.832481411492125;-58.852846656318434
50065322201134;CENTRO DE ATENCION PRIMARIA DE LA SALUD HIPOLITO YRIGOYEN;Buenos Aires;Municipal;ESSIDT;MERCEDES;MERCEDES;CALLE 12 ENTRE 55 Y 57 S/N° - BARRIO HIPOLITO YRIGOYEN;6600;02324-15466560;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-34.654109419137406;-59.44976806640625
50060702201135;CENTRO DE ATENCION PRIMARIA DE LA SALUD INTENDENTE PEDRO CAROSSI ALSINA;Buenos Aires;Municipal;ESSIDT;BARADERO;BARADERO;PRIMERA JUNTA Y SAN MARIN S/Nº;2942;03329-494095;null;Público;-33.808235388170765;-59.50466537527973
50066092202348;CENTRO DE ATENCION PRIMARIA DE LA SALUD JOSE HERNANDEZ;Buenos Aires;Municipal;ESSIDT;PEHUAJO;PEHUAJÓ;CALLE GRAND 1401;6450;02396-409982;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.8115487;-61.91401589999998
50060702201136;CENTRO DE ATENCION PRIMARIA DE LA SALUD JOSE P. ASTIGUETA;Buenos Aires;Municipal;ESSIDT;BARADERO;BARADERO;BOEDO Y COSTA DE RIO BARADERO S/Nº;2942;null;null;Público;-33.80591041633423;-59.5066223165486
50062802216409;CENTRO DE ATENCION PRIMARIA DE LA SALUD LA BALLENERA;Buenos Aires;Municipal;ESSIDT;MIRAMAR;GENERAL ALVARADO;Ruta 88 y Ruta 77;7607;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-38.157055441446836;-57.971978187561035
50065742217416;CENTRO DE ATENCION PRIMARIA DE LA SALUD LA BLANQUEADA;Buenos Aires;Municipal;ESSIDT;NAVARRO;NAVARRO;Paraje Rural La Blanqueada;6605;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.150608;-59.38902999999999
50065742217422;CENTRO DE ATENCION PRIMARIA DE LA SALUD LA LAGUNA;Buenos Aires;Municipal;ESSIDT;NAVARRO;NAVARRO;Complejo Laguna de Navarro-Ruta 200 y Boulevard Camba;6605;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.010762;-59.280415000000005
50065152218381;CENTRO DE ATENCION PRIMARIA DE LA SALUD LA LOMA;Buenos Aires;Municipal;ESSIDT;VILLA DE MAYO;MALVINAS ARGENTINAS;Pelagio Luna 2075 entre Eva Perón  y Pellegrini;1613;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-34.4939722;-58.66770559999998
50141472235183;CENTRO DE ATENCION PRIMARIA DE LA SALUD LA SERRANITA;Córdoba;Municipal;ESSIDT;LA SERRANITA;SANTA MARÍA;Gral. Roca s/N;5189;03547-497805;Con atención médica general por lo menos 3 días de la semana;Público;null;null
50061192217603;CENTRO DE ATENCION PRIMARIA DE LA SALUD LAS ACACIAS;Buenos Aires;Municipal;ESSIDT;CORONEL BRANDSEN;BRANDSEN;Pueblos Aborígenes entre Aztecas y Yámanas;1980;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.102097;-58.281814999999995
50140212235047;CENTRO DE ATENCION PRIMARIA DE LA SALUD LAS FLORES;Córdoba;Municipal;ESSIDT;LA CALERA;COLÓN;Avellaneda;5151;03543-469 660;Con atención médica general por lo menos 3 días de la semana;Público;-31.316489;-64.30603969999999
50065742217421;CENTRO DE ATENCION PRIMARIA DE LA SALUD LAS MARIANAS;Buenos Aires;Municipal;ESSIDT;NAVARRO;NAVARRO;Paraje Rural Las Marianas;6605;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.064922;-59.51573300000001
50141612235200;CENTRO DE ATENCION PRIMARIA DE LA SALUD LAS PERDICES;Córdoba;Municipal;ESSIDT;LAS PERDICES;TERCERO ARRIBA;MARIANO MORENO ESQ. EVA PERON;5921;353-4941512;Con atención médica general por lo menos 3 días de la semana;Público;null;null
50064832218173;CENTRO DE ATENCION PRIMARIA DE LA SALUD LAS TOSQUITAS;Buenos Aires;Municipal;ESSIDT;LOBOS;LOBOS;Barrio Las Tosquitas s/n;7240;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.20757943446541;-59.24801900982857
50065322217828;CENTRO DE ATENCION PRIMARIA DE LA SALUD LOS DURAZNOS - (MERCEDES);Buenos Aires;Municipal;ESSIDT;MERCEDES;MERCEDES;101 E/ 110 Y 112 -;6600;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-34.73114594219056;-59.79756358670784
50066862217777;CENTRO DE ATENCION PRIMARIA DE LA SALUD LOS INDIOS;Buenos Aires;Municipal;ESSIDT;LOS INDIOS;ROJAS;Cuartel IV;2709;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.00642568899594;-61.0279894213636
50065322217829;CENTRO DE ATENCION PRIMARIA DE LA SALUD LOS ROBLES;Buenos Aires;Municipal;ESSIDT;MERCEDES;MERCEDES;7 e 52 y 54;6600;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.66353492060548;-61.840854808688164
50141472235049;CENTRO DE ATENCION PRIMARIA DE LA SALUD LOS TALAS;Córdoba;Municipal;ESSIDT;ANISACATE;SANTA MARÍA;Calle Pública;5189;03547-15511088;Con atención médica general por lo menos 3 días de la semana;Público;-31.7904099;-64.56087509999998
50060702201138;CENTRO DE ATENCION PRIMARIA DE LA SALUD LUIS F. LELOIR;Buenos Aires;Municipal;ESSIDT;BARADERO;BARADERO;Martín de Gainza 3450;2942;03329-482451;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-33.82544871483114;-59.51950550079346
50140212235048;CENTRO DE ATENCION PRIMARIA DE LA SALUD LUISA EMILIA CAROL;Córdoba;Municipal;ESSIDT;LA CALERA;COLÓN;Calle 3;5151;03543-469 660;Con atención médica general por lo menos 3 días de la semana;Público;-31.2509292;-64.30606239999997
50062242201602;CENTRO DE ATENCION PRIMARIA DE LA SALUD MARIANO MORENO;Buenos Aires;Municipal;ESSIDT;CHIVILCOY;CHIVILCOY;25 de Mayo N° 510;6620;02346-434991;Con atención médica general por lo menos 3 días de la semana;Público;-34.904086707594196;-60.01151275660959
50065322201139;CENTRO DE ATENCION PRIMARIA DE LA SALUD MARTIN GUEMES;Buenos Aires;Municipal;ESSIDT;MERCEDES;MERCEDES;CALLE 45 ENTRE 36 Y 38 S/N;6600;02324-427893;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-34.64401238909564;-59.43946838378906
50065952218809;CENTRO DE ATENCION PRIMARIA DE LA SALUD N 17 DAMASO ARCE;Buenos Aires;Municipal;ESSIDT;OLAVARRIA;OLAVARRÍA;25 de mayo n 1135;7400;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;null;null
50140632232170;CENTRO DE ATENCION PRIMARIA DE LA SALUD N 4 - CONSULRORIO DE MEDICINA LABORAL -;Córdoba;Municipal;ESSIDT;MARCOS JUAREZ;MARCOS JUÁREZ;ALVEAR 1348;2580;03472-456030;Con atención médica general por lo menos 3 días de la semana;Público;-32.686847;-62.108138
50065952218864;CENTRO DE ATENCION PRIMARIA DE LA SALUD N 7 INDEPENDECIA;Buenos Aires;Municipal;ESSIDT;OLAVARRIA;OLAVARRÍA;av pueyrredon y ayacucho;7400;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;null;null
50141192235179;CENTRO DE ATENCION PRIMARIA DE LA SALUD NESTOR KIRCHNER;Córdoba;Municipal;ESSIDT;PILAR;RÍO SEGUNDO;San Martín esq 9 de Julio;5972;03572-417429;Con atención médica diaria y con especialidades y/o otras profesiones;Público;null;null
50141682235219;CENTRO DE ATENCION PRIMARIA DE LA SALUD NUESTRA SEÑORA DE LA MERCED;Córdoba;Municipal;ESSIDT;CAPILLA DE SITON;TOTORAL;LEOPOLDO REYNA  ESQ 1° DE MAYO;5231;3575-490357;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;null;null
50062242201608;CENTRO DE ATENCION PRIMARIA DE LA SALUD NUEVA AURORA;Buenos Aires;Municipal;ESSIDT;CHIVILCOY;CHIVILCOY;CALLE  24 Nº 281;6620;02346-421676;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-34.887258967981225;-60.02871537211831
50068752207112;CENTRO DE ATENCION PRIMARIA DE LA SALUD N° 1;Buenos Aires;Municipal;ESSIDT;PEDRO LURO;VILLARINO;12 e/ 4 y5;8148;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-39.50415659962048;-62.694597244262695
50063712217786;CENTRO DE ATENCION PRIMARIA DE LA SALUD N° 11 SANTA ANA;Buenos Aires;Municipal;ESSIDT;VILLA SAN ANDRES;GENERAL SAN MARTÍN;3 de Febrero 2590;1651;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-34.564622;-58.53407979999997
50065952218837;CENTRO DE ATENCION PRIMARIA DE LA SALUD N° 12 - BARRIO C.E.C.O.;Buenos Aires;Municipal;ESSIDT;OLAVARRIA;OLAVARRÍA;Casa N° 500;7400;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;null;null
50065952202507;CENTRO DE ATENCION PRIMARIA DE LA SALUD N° 14 - RECALDE;Buenos Aires;Municipal;ESSIDT;RECALDE;OLAVARRÍA;JOSE ZANARDI Y CALLE 12 ESQUINA SUR;6559;02314-499120;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-36.64743203235135;-61.08247375697829
50068752201140;CENTRO DE ATENCION PRIMARIA DE LA SALUD N° 2 DE COLONIA SAN ADOLFO;Buenos Aires;Municipal;ESSIDT;COLONIA SAN ADOLFO;VILLARINO;Zona Rural Ruta 3;8142;(02928) 49-1055;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-39.4333;-62.55000000000001
50068752207111;CENTRO DE ATENCION PRIMARIA DE LA SALUD N° 2 DE COLONIA SAN ADOLFO;Buenos Aires;Municipal;ESSIDT;HILARIO ASCASUBI;VILLARINO;Av. Los Fresnos S/N;8142;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-39.37672223684708;-62.64503002166748
50068752207110;CENTRO DE ATENCION PRIMARIA DE LA SALUD N° 3;Buenos Aires;Municipal;ESSIDT;MEDANOS;VILLARINO;Rivadavia y Martín Fierro;8132;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-38.83013851645989;-62.70195722579956
50065952218836;CENTRO DE ATENCION PRIMARIA DE LA SALUD N° 3 - AMOROSO;Buenos Aires;Municipal;ESSIDT;OLAVARRIA;OLAVARRÍA;Álvaro Barros y Dean Funes;7400;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;null;null
50061262201141;CENTRO DE ATENCION PRIMARIA DE LA SALUD N° 3 DE CAMPANA;Buenos Aires;Municipal;ESSIDT;CAMPANA;CAMPANA;CORDEU 976 BARRIO LUBO;2804;03489-441395;null;Público;-34.18823384986446;-58.939547538757324
50062382218782;CENTRO DE ATENCION PRIMARIA DE LA SALUD N° 6 DR. ROBERTO CAPIEL;Buenos Aires;Municipal;ESSIDT;DOLORES;DOLORES;Tito Capra N° 336 e/ Washington y Chascomús;7100;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;null;null
50141052235231;CENTRO DE ATENCION PRIMARIA DE LA SALUD OBISPO TREJO;Córdoba;Municipal;ESSIDT;OBISPO TREJO;RÍO PRIMERO;SAN LUIS S/N;5225;3575-497081;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;null;null
50064972201142;CENTRO DE ATENCION PRIMARIA DE LA SALUD OPEN DOOR;Buenos Aires;Municipal;ESSIDT;OPEN DOOR (EST. DR. DOMINGO CABRED) (OPEN DOOR);LUJÁN;CORRIENTES ESQUINA SANTIAGO DEL ESTERO;6708;02323-496230;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-34.49040126446676;-59.07490038875039
50064972201143;CENTRO DE ATENCION PRIMARIA DE LA SALUD PADRE VARELA;Buenos Aires;Municipal;ESSIDT;LUJAN;LUJÁN;EL MAESTRO ARGENTINO Y RIVADAVIA S/N BARRIO PADRE VARELA;6700;02323-155828118;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-34.577874712410505;-59.12437319755554
50065742215010;CENTRO DE ATENCION PRIMARIA DE LA SALUD PARIDES PIETRANERA;Buenos Aires;Municipal;ESSIDT;NAVARRO;NAVARRO;7 esquina 36;6605;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-35.00034930815927;-59.28192615509033
10141822231220;CENTRO DE ATENCION PRIMARIA DE LA SALUD PASCANAS;Córdoba;Municipal;ESSIDT;PASCANAS;UNIÓN;INTENDENTE ALBARRACIN 184;2679;0353-4898801;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-33.127164;-63.04535199999998
